actual,proposed
0.0,42.48286056518555
0.0,42.10226821899414
0.0,41.7363166809082
0.0,41.384437561035156
0.0,41.00132751464844
0.0,40.63295364379883
0.0,40.233985900878906
0.0,39.85036087036133
0.0,39.436729431152344
0.0,39.039005279541016
0.0,38.61181640625
0.0,38.201053619384766
0.0,37.85085678100586
0.0,37.514129638671875
0.0,37.19034957885742
0.0,36.923789978027344
0.0,36.71224594116211
0.0,36.5536003112793
0.0,36.356292724609375
0.0,36.12181091308594
0.0,35.89634704589844
0.0,35.6795539855957
0.0,35.471099853515625
0.0,35.27066421508789
0.0,35.122703552246094
0.0,35.02519226074219
0.0,34.976192474365234
0.0,34.929080963134766
0.0,34.83901596069336
0.0,34.752418518066406
0.0,34.75867462158203
0.0,34.809452056884766
0.0,34.813514709472656
0.0,34.817420959472656
0.0,34.8211784362793
0.0,34.82478713989258
0.0,34.873023986816406
0.0,34.964168548583984
0.0,35.05180740356445
0.0,35.04655075073242
0.0,34.996726989746094
0.0,34.993587493896484
0.0,34.99056625366211
0.0,34.942901611328125
0.0,34.80754470825195
0.0,34.63262939453125
0.0,34.46444320678711
0.0,34.3027229309082
0.0,34.10246276855469
0.0,33.9099006652832
0.0,33.67998504638672
0.0,33.414146423339844
0.0,33.113773345947266
0.0,32.780189514160156
0.0,32.4146728515625
0.0,32.01845169067383
0.0,31.59270477294922
0.0,31.272859573364258
0.0,30.965316772460938
0.0,30.66960334777832
0.0,30.38526153564453
0.0,30.1566219329834
0.0,29.93677520751953
0.0,29.7701473236084
0.0,29.56516456604004
0.0,29.368064880371094
0.0,29.178546905517578
0.0,29.04108238220215
0.0,28.908905029296875
0.0,28.73704719543457
0.0,28.57179832458496
0.0,28.502429962158203
0.0,28.480491638183594
0.0,28.45939826965332
0.0,28.349592208862305
0.0,28.199247360229492
0.0,28.09944725036621
0.0,27.958723068237305
0.0,27.823410034179688
0.0,27.738065719604492
0.0,27.656003952026367
0.0,27.577096939086914
0.0,27.5012264251709
0.0,27.428274154663086
0.0,27.40288543701172
0.0,27.378475189208984
0.0,27.310243606567383
0.0,27.199872970581055
0.0,27.183269500732422
0.0,27.21207046508789
0.0,27.194997787475586
0.0,27.044296264648438
0.0,26.899391174316406
0.0,26.715293884277344
0.0,26.538278579711914
0.0,26.32330894470215
0.0,26.116605758666992
0.0,25.91785430908203
0.0,25.72674560546875
0.0,25.542987823486328
0.0,25.366296768188477
0.0,25.19640350341797
0.0,25.033042907714844
0.0,24.92072868347168
0.0,24.857500076293945
0.0,24.751937866210938
0.0,24.650436401367188
0.0,24.508075714111328
0.0,24.37118911743164
0.0,24.284332275390625
0.0,24.200815200805664
